timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1777323426794769664,1777323426.7947698,20:57:06.794,178.0,27.5471
1777323427795801600,1777323427.7958016,20:57:07.795,178.0,28.413
1777323428802734592,1777323428.8027346,20:57:08.802,199.0,35.5328
1777323429788564480,1777323429.7885644,20:57:09.788,189.0,21.1777
1777323430799089152,1777323430.7990892,20:57:10.799,199.0,31.8993
1777323431796803328,1777323431.7968032,20:57:11.796,178.0,29.43
1777323432803426560,1777323432.8034265,20:57:12.803,178.0,35.9772
1777323433819760896,1777323433.8197608,20:57:13.819,189.0,52.5571
1777323434797801216,1777323434.7978013,20:57:14.797,168.0,30.6093
1777323435824453376,1777323435.8244534,20:57:15.824,178.0,57.2379
1777323436792351232,1777323436.7923512,20:57:16.792,189.0,25.1526
1777323437808189184,1777323437.8081892,20:57:17.808,189.0,41.0086
1777323438824007936,1777323438.824008,20:57:18.824,199.0,56.8079
1777323439822320128,1777323439.8223202,20:57:19.822,210.0,54.9118
1777323440799490304,1777323440.7994902,20:57:20.799,178.0,32.2847
1777323441807020544,1777323441.8070204,20:57:21.807,189.0,39.5584
1777323442808067584,1777323442.8080676,20:57:22.808,189.0,40.6759
1777323443801610240,1777323443.8016102,20:57:23.801,189.0,34.2219
1777323444793049856,1777323444.7930498,20:57:24.793,178.0,25.6494
1777323445799797504,1777323445.7997975,20:57:25.799,157.0,32.4151
1777323446802431232,1777323446.802431,20:57:26.802,157.0,35.0339
1777323447830908928,1777323447.830909,20:57:27.830,157.0,63.5221
1777323448792753664,1777323448.7927537,20:57:28.792,189.0,25.3016
1777323449792408320,1777323449.7924082,20:57:29.792,178.0,25.0259
1777323450826039040,1777323450.826039,20:57:30.826,199.0,58.8397
1777323451796666624,1777323451.7966666,20:57:31.796,189.0,29.2812
1777323452793782528,1777323452.7937825,20:57:32.793,178.0,26.592
1777323453799862016,1777323453.799862,20:57:33.799,189.0,32.4624
1777323454801966336,1777323454.8019664,20:57:34.801,168.0,34.5816
1777323455855204864,1777323455.8552048,20:57:35.855,178.0,87.8193
1777323456798456832,1777323456.798457,20:57:36.798,199.0,31.0527
1777323457801838592,1777323457.8018386,20:57:37.801,178.0,34.3784
1777323458805717760,1777323458.8057177,20:57:38.805,178.0,38.3375
1777323459837445376,1777323459.8374455,20:57:39.837,189.0,70.2484
1777323460798821632,1777323460.7988217,20:57:40.798,178.0,31.339
1777323461792951040,1777323461.792951,20:57:41.792,199.0,25.3848
1777323462822169600,1777323462.8221695,20:57:42.822,178.0,54.6705
1777323463809003776,1777323463.8090038,20:57:43.809,189.0,41.5034
1777323464798162432,1777323464.7981625,20:57:44.798,199.0,30.6757
1777323465791255808,1777323465.7912557,20:57:45.791,199.0,23.8517
1777323466807555584,1777323466.8075557,20:57:46.807,168.0,39.8479
1777323467798409728,1777323467.7984097,20:57:47.798,178.0,30.9505
1777323468817917952,1777323468.817918,20:57:48.817,157.0,50.4537
1777323469852472320,1777323469.8524723,20:57:49.852,147.0,85.086
1777323470795284480,1777323470.7952845,20:57:50.795,168.0,27.8211
1777323471809422848,1777323471.8094227,20:57:51.809,189.0,41.9545
1777323472797554944,1777323472.797555,20:57:52.797,189.0,30.081
1777323473816517120,1777323473.816517,20:57:53.816,178.0,49.0112
1777323474816372480,1777323474.8163724,20:57:54.816,168.0,48.8501
1777323475827689984,1777323475.82769,20:57:55.827,157.0,60.1435
1777323476831811840,1777323476.831812,20:57:56.831,157.0,64.4967
1777323477803970048,1777323477.80397,20:57:57.803,168.0,36.5768
